sample	name
D02165D2	Xanthomonas
FP200000421BR_E3	Brevundimonas
FP200000586TR_A1	Rhodanobacter
FP200000611TR_E1	Gordonia
FP200000611TR_F1	Chromobacterium
FP200000611TR_F1	Salmonella
FP200000611TR_F1	Pandoraea
FP200000611TR_F1	Lacticaseibacillus
SS200000115BR_F4	Gordonia
SS200000553BL_B6	Virgibacillus
A01894D6	Corynebacterium
SS200000863BR_C2	Streptococcus
D00864B2	Sphingomonas
SS200000726BL_E3	Xanthomonas
D01574E3	Campylobacter
D01574E3	Achromobacter
D02165C6	Deinococcus
D02173E6	Photobacterium
D02173E4	Burkholderia
D02165E3	Rhodococcus
D02165D2	Haemophilus
D02165D2	Pseudoalteromonas
FP200000421BR_E4	Lysobacter
FP200000421BR_E4	Actinomadura
SS200000115BR_F4	Paenibacillus
SS200000158BL_E6	Paracoccus
SS200000553BL_B1	Sulfitobacter
D00864B2	Corynebacterium
D02165D3	Lysinibacillus
D02165C6	Acidovorax
D02173E6	Pantoea
D02165E2	Pseudoalteromonas
D02165D4	Blautia
FP200000421BR_D1	Flavobacterium
FP200000586TR_A1	Saccharopolyspora
FP200000611TR_E1	Lysobacter
FP200000611TR_F1	Aquitalea
FP200000611TR_F1	Stutzerimonas
SS200000115BR_F4	Hymenobacter
A01892B6	Dactylosporangium
D02069C1	Shewanella
A02184A1	Azospirillum
D00864B2	Chryseobacterium
D01574E3	Delftia
D02165D5	Erwinia
D02165D5	Schaalia
D02173E6	Cupriavidus
D02165D6	Actinomyces
D02165E4	Chryseobacterium
D02165D2	Actinomyces
B02210F4	Brevibacillus
FP200000421BR_E4	Klebsiella
FP200000586TR_A1	Lacticaseibacillus
SS200000114BR_A4	Bacillus
SS200000115BR_F4	Flavobacterium
SS200000115BR_F4	Cellulomonas
SS200000115BR_F4	Cupriavidus
SS200000121BL_D3	Flavobacterium
SS200000121BL_D3	Halomonas
SS200000158BL_E6	Bacillus
SS200000553BL_B6	Cupriavidus
A01890D2	Echinicola
SS200000863BR_C2	Methylobacterium
D02069C2	Citrobacter
SS200001472BR_A5	Bacteroides
D02173E6	Paracoccus
D02165E6	Agrobacterium
D02165E2	Enterobacter
D02165E4	Mesorhizobium
D02165E1	Amycolatopsis
B02210F4	Citrobacter
FP200000586TR_A1	Actinosynnema
FP200000611TR_E1	Pseudoalteromonas
FP200000611TR_F1	Lactococcus
SS200000114BR_A2	Cutibacterium
SS200000115BR_E2	Actinomyces
SS200000115BR_E2	Nocardiopsis
SS200000553BL_B1	Alteromonas
SS200000553BL_C1	Achromobacter
A01894F5	Deinococcus
C01838C2	Brevundimonas
A01892C2	Streptococcus
A01894E6	Bradyrhizobium
SS200000726BL_E1	Chryseobacterium
SS200001472BR_B4	Lactobacillus
D02173F6	Pseudonocardia
D02165E6	Citrobacter
D02165D1	Citrobacter
D02173E3	Flavobacterium
D02173E3	Paracoccus
D02165E4	Klebsiella
D02165D2	Azospirillum
FP200000586TR_A1	Azospirillum
SS200000114BR_B3	Chryseobacterium
SS200000115BR_D4	Cupriavidus
FP200000421BR_D4	Paraburkholderia
SS200000553BL_B1	Proteus
SS200000553BL_B6	Xanthomonas
SS200000553BL_B6	Pseudoalteromonas
SS200000553BL_A2	Dactylosporangium
A01892B6	Listeria
A01890D2	Serratia
A01894F4	Amycolatopsis
SS200000863BR_C4	Mycolicibacterium
SS200000726BL_E3	Pseudoalteromonas
D01574E3	Tsukamurella
D02173F6	Azospirillum
B02210F4	Aeromonas
FP200000421BR_E4	Frankia
FP200000611TR_E1	Janthinobacterium
FP200000611TR_F1	Erwinia
FP200000611TR_F1	Sporosarcina
FP200000611TR_F1	Saccharopolyspora
FP200000611TR_F1	Azospira
FP200000611TR_F1	Diaphorobacter
SS200000115BR_D4	Cellulomonas
SS200000115BR_D4	Halomonas
SS200000553BL_A2	Blautia
D00864B4	Paenibacillus
D00864C5	Clostridium
A01892C2	Paenibacillus
A02184A1	Klebsiella
SS200000726BL_E3	Gordonia
D02165C6	Caulobacter
D02165E6	Campylobacter
D02165E2	Deinococcus
D02165D4	Brevibacterium
D02165D4	Brachybacterium
FP200000421BR_D2	Escherichia
FP200000586TR_A1	Roseomonas
SS200000114BR_C1	Pantoea
SS200000121BL_D3	Klebsiella
FP200000421BR_D4	Azospirillum
SS200000553BL_B1	Achromobacter
SS200000553BL_B1	Roseomonas
SS200000553BL_A2	Bordetella
SS200001472BR_A5	Pantoea
D02165D6	Pseudonocardia
D02172E3	Methylobacterium
D02165E1	Achromobacter
FP200000421BR_D1	Alkalihalobacillus
FP200000421BR_E4	Variovorax
FP200000611TR_E1	Serratia
FP200000611TR_F1	Pasteurella
FP200000611TR_F1	Kosakonia
SS200000114BR_C1	Virgibacillus
SS200000115BR_D4	Nonomuraea
SS200000115BR_F4	Actinoplanes
SS200000121BL_D3	Streptococcus
SS200000121BL_D3	Roseomonas
SS200000158BL_E6	Klebsiella
A01892C2	Lysobacter
A01894E6	Mycolicibacterium
SS200000726BL_E3	Novosphingobium
SS200001472BR_B4	Lysobacter
D01574E3	Enterococcus
D02165D3	Caballeronia
D02173E6	Escherichia
D02173E4	Corynebacterium
FP200000586TR_A1	Alteromonas
FP200000586TR_A1	Micrococcus
SS200000114BR_C1	Novosphingobium
SS200000115BR_D4	Lysobacter
SS200000115BR_D4	Roseomonas
SS200000121BL_D3	Methylobacterium
SS200000121BL_D3	Gordonia
SS200000114BR_A2	Schaalia
FP200000421BR_D4	Acidovorax
SS200000553BL_C1	Saccharopolyspora
SS200000553BL_A2	Pseudoxanthomonas
A01890D1	Methylobacterium
A01892C2	Halomonas
SS200000726BL_D6	Nocardioides
SS200000726BL_D6	Mesorhizobium
SS200000726BL_E1	Escherichia
D02069C2	Cellulosilyticum
SS200001472BR_A5	Xanthomonas
D02165C6	Paraburkholderia
D02172E3	Rhodococcus
D02172E3	Priestia
D02165E4	Paraburkholderia
FP200000421BR_D1	Kurthia
FP200000421BR_E3	Actinomyces
FP200000421BR_E3	Pseudoalteromonas
FP200000421BR_E4	Novosphingobium
FP200000586TR_A1	Ruegeria
FP200000611TR_F1	Moraxella
FP200000611TR_F1	Kocuria
SS200000114BR_C1	Nostoc
SS200000114BR_C1	Variovorax
SS200000553BL_B1	Brevibacillus
A01894F5	Chryseobacterium
C01838C2	Tsukamurella
A01894F4	Hymenobacter
SS200000726BL_E1	Lysobacter
SS200000726BL_E1	Xanthomonas
D02173F6	Variovorax
D02173E6	Sphingobacterium
D02172E3	Citrobacter
D02165E1	Mesorhizobium
B02210F4	Serratia
FP200000421BR_E4	Deinococcus
SS200000553BL_B1	Citrobacter
SS200000553BL_B1	Kurthia
SS200000553BL_A2	Roseomonas
A01890D2	Mucilaginibacter
D02165D3	Nostoc
D02165D5	Brevibacillus
D02165E6	Photobacterium
B02210F4	Brevundimonas
B02210F4	Pandoraea
FP200000421BR_E3	Caulobacter
FP200000421BR_E3	Achromobacter
FP200000586TR_A1	Brucella
SS200000114BR_C1	Xanthobacter
SS200000115BR_D4	Chryseobacterium
SS200000121BL_D3	Mesorhizobium
SS200000114BR_A2	Shewanella
FP200000421BR_D4	Azospira
SS200000553BL_B6	Kosakonia
A02184A2	Lysobacter
D00864C5	Chryseobacterium
SS200000726BL_D6	Rhodococcus
SS200001472BR_B5	Xanthomonas
D01574E3	Pantoea
D02165D3	Janthinobacterium
D02173E6	Variovorax
D02165E1	Halomonas
FP200000421BR_D4	Cutibacterium
SS200000115BR_E2	Bacteroides
SS200000553BL_B6	Sulfitobacter
A01892B6	Amycolatopsis
A01894F5	Lactobacillus
A01890D2	Gordonia
C01838C2	Methylobacterium
SS200000726BL_D6	Xanthomonas
D00864B2	Shewanella
D02165D3	Comamonas
D02165D3	Psychrobacter
D02165D3	Escherichia
D02165C6	Ralstonia
D02165E6	Brevibacillus
D02165E2	Azospirillum
D02165E2	Actinomyces
D02165D4	Chromobacterium
D02165D4	Sphingobacterium
D02165E4	Listeria
D02165E1	Streptococcus
FP200000421BR_E3	Janthinobacterium
FP200000611TR_F1	Mycobacteroides
SS200000114BR_B3	Rhodococcus
SS200000114BR_C1	Moraxella
SS200000114BR_C1	Pseudoalteromonas
FP200000421BR_D4	Achromobacter
FP200000421BR_D4	Pantoea
SS200000115BR_E2	Lactobacillus
SS200000553BL_C1	Brachybacterium
SS200000553BL_A2	Janthinobacterium
D00864B4	Halomonas
A01890D1	Enterobacter
C01838C2	Nostoc
SS200000863BR_C4	Glutamicibacter
SS200000726BL_E4	Corynebacterium
D02165D5	Exiguobacterium
D02165E2	Limosilactobacillus
D02173F5	Methylobacterium
FP200000421BR_D1	Mycobacterium
FP200000421BR_E3	Serratia
FP200000586TR_A1	Sphingobium
FP200000611TR_E1	Caulobacter
SS200000115BR_D4	Mesorhizobium
SS200000115BR_F4	Shewanella
SS200000115BR_F4	Bacillus
SS200000553BL_B1	Variovorax
SS200000553BL_B6	Paracoccus
SS200000553BL_B6	Comamonas
SS200000553BL_A2	Serratia
SS200000553BL_A2	Rheinheimera
C01838C2	Xanthomonas
C01838C2	Variovorax
D02165D6	Enterococcus
D02165D1	Enterobacter
D02165D1	Pectobacterium
D02172E3	Caulobacter
D02165E4	Shewanella
FP200000586TR_A1	Xanthobacter
FP200000586TR_A1	Rathayibacter
FP200000586TR_A1	Pseudoxanthomonas
FP200000611TR_F1	Empedobacter
FP200000611TR_F1	Faecalibacterium
FP200000611TR_F1	Ligilactobacillus
FP200000611TR_F1	Mammaliicoccus
SS200000114BR_A4	Arthrobacter
SS200000114BR_C1	Achromobacter
SS200000115BR_D4	Shewanella
FP200000421BR_D4	Ralstonia
FP200000421BR_D4	Rheinheimera
FP200000421BR_D4	Roseomonas
SS200000553BL_B1	Deinococcus
SS200000553BL_B1	Virgibacillus
D00864B4	Corynebacterium
C01838C2	Paracoccus
D00864B2	Hymenobacter
D02069C2	Actinomyces
SS200000726BL_E4	Alkalihalobacillus
D02165D3	Enterococcus
D02165D5	Alteromonas
D02173E6	Tsukamurella
D02172E6	Shewanella
D02172E6	Xanthomonas
D02165E6	Elizabethkingia
D02165E3	Serratia
D02165D6	Nostoc
D02165D2	Escherichia
FP200000421BR_D1	Burkholderia
FP200000421BR_E4	Pantoea
FP200000611TR_E1	Pseudonocardia
SS200000114BR_C1	Paracoccus
SS200000114BR_C1	Bifidobacterium
FP200000421BR_D4	Pseudoalteromonas
SS200000553BL_B1	Yersinia
SS200000553BL_A2	Actinocatenispora
D00864B4	Bacillus
A01892B6	Chryseobacterium
A01890D2	Pantoea
A01890D2	Cupriavidus
A01892C2	Lactobacillus
D02069C1	Enterobacter
SS200000726BL_E1	Methylobacterium
SS200000726BL_E3	Klebsiella
SS200001472BR_A5	Deinococcus
D02165D3	Priestia
D02165C6	Providencia
D02165C6	Enterococcus
D02173E6	Brevibacillus
D02172E6	Enterococcus
D02165E2	Photobacterium
D02165D6	Escherichia
D02165D6	Variovorax
D02165D6	Halobacillus
D02173F5	Microbacterium
D02165E4	Psychrobacter
D02165E4	Pasteurella
D02165D2	Providencia
FP200000421BR_E4	Photobacterium
FP200000421BR_E4	Sulfitobacter
SS200000158BL_E6	Mycolicibacterium
FP200000421BR_D4	Legionella
SS200000553BL_B1	Dactylosporangium
SS200000553BL_B1	Microbulbifer
SS200000553BL_B6	Brevibacterium
SS200000553BL_C1	Nocardiopsis
SS200000553BL_C1	Cupriavidus
A01892B6	Hymenobacter
C01838C4	Shewanella
A01890D2	Agrobacterium
SS200000726BL_E1	Klebsiella
SS200000726BL_E1	Mesorhizobium
SS200000863BR_C4	Streptococcus
SS200000726BL_E3	Sulfitobacter
D01574E3	Janthinobacterium
D02165C6	Curtobacterium
D02173E6	Methylobacterium
D02173E6	Actinomyces
D02172E6	Gordonia
D02165E6	Sphingopyxis
D02165E6	Limosilactobacillus
D02173E3	Cupriavidus
FP200000421BR_E3	Paraburkholderia
FP200000421BR_E4	Actinosynnema
FP200000586TR_A1	Kosakonia
FP200000611TR_E1	Massilia
SS200000121BL_D3	Rhodococcus
FP200000421BR_D4	Bordetella
FP200000421BR_D4	Photobacterium
SS200000115BR_E2	Flavobacterium
SS200000553BL_B1	Diaphorobacter
SS200000553BL_C1	Pseudoalteromonas
A01894D6	Serratia
SS200000863BR_C2	Alkalihalobacillus
SS200001472BR_A5	Photobacterium
D02165D3	Roseomonas
D02165E2	Sulfitobacter
D02172E3	Lysobacter
D02172E3	Pasteurella
B02210F4	Xanthomonas
B02210F4	Planococcus
FP200000421BR_E3	Enterobacter
FP200000421BR_E3	Lysinibacillus
FP200000421BR_E4	Caulobacter
FP200000421BR_E4	Achromobacter
FP200000421BR_E4	Brevibacterium
FP200000611TR_E1	Roseomonas
FP200000611TR_F1	Francisella
FP200000611TR_F1	Peribacillus
SS200000114BR_C1	Sulfitobacter
SS200000115BR_F4	Halomonas
FP200000421BR_D4	Dietzia
SS200000553BL_B1	Sporosarcina
SS200000553BL_C1	Brevundimonas
SS200000553BL_A2	Priestia
A01890D2	Yersinia
A01890D2	Ruegeria
A01890D2	Lysinibacillus
A01894F4	Klebsiella
D02069C1	Mesorhizobium
D00864B2	Cupriavidus
D02165D3	Cupriavidus
D02165D5	Hydrogenophaga
D02165D5	Virgibacillus
D02173E4	Caulobacter
D02165E3	Streptococcus
D02165D1	Megasphaera
D02165D1	Variovorax
D02165D1	Pseudoalteromonas
D02173E3	Kluyvera
D02172E3	Legionella
D02172E3	Metabacillus
FP200000421BR_E3	Herbaspirillum
SS200000115BR_D4	Actinomyces
SS200000115BR_F4	Rhodococcus
SS200000114BR_A2	Mesorhizobium
SS200000553BL_B1	Cellulophaga
SS200000553BL_B6	Azospirillum
SS200000553BL_B6	Enterococcus
SS200000553BL_B6	Actinomadura
SS200000553BL_A2	Enterococcus
A01890D1	Polaribacter
A02184A2	Acinetobacter
A01890D2	Janthinobacterium
A01892C2	Mesorhizobium
SS200000863BR_C2	Hymenobacter
SS200000863BR_C4	Priestia
D01574E3	Azospirillum
D02165D3	Massilia
D02165D5	Polaribacter
D02173F6	Bordetella
D02165D2	Enterobacter
D02165D2	Blautia
FP200000421BR_D1	Methylobacterium
FP200000421BR_E4	Azospirillum
FP200000421BR_E4	Aerococcus
FP200000586TR_A1	Microbulbifer
FP200000611TR_F1	Psychrobacter
FP200000611TR_F1	Devosia
FP200000611TR_F1	Tolypothrix
SS200000115BR_F4	Corynebacterium
SS200000115BR_F4	Alkalihalobacillus
SS200000121BL_D3	Paraburkholderia
SS200000553BL_B1	Peribacillus
SS200000553BL_B6	Blattabacterium
SS200000553BL_B6	Pantoea
A01890D1	Methylomonas
A02184A1	Cupriavidus
SS200001472BR_B4	Listeria
D02165D3	Ralstonia
D02173E4	Paraburkholderia
D02165E3	Paraburkholderia
D02172E3	Actinomyces
FP200000421BR_E3	Lactobacillus
FP200000421BR_E4	Brevundimonas
FP200000611TR_E1	Achromobacter
SS200000121BL_D3	Microbacterium
SS200000121BL_D3	Dactylosporangium
SS200000114BR_A2	Rhodococcus
SS200000114BR_A2	Cupriavidus
FP200000421BR_D4	Providencia
FP200000421BR_D4	Brevundimonas
A01890D2	Azospirillum
C01838C2	Roseomonas
D00864C5	Priestia
D02069C1	Tsukamurella
SS200000726BL_E1	Actinomyces
D02165C6	Roseomonas
D02165D5	Thermus
D02173E6	Alteromonas
D02173E6	Gordonia
D02172E6	Neisseria
D02165E3	Gimesia
D02172E3	Paracoccus
D02172E3	Lysinibacillus
B02210F4	Brevibacterium
FP200000611TR_F1	Cellulosimicrobium
FP200000611TR_F1	Polymorphobacter
FP200000611TR_F1	Pseudoduganella
FP200000611TR_F1	Cytobacillus
SS200000115BR_D4	Paraburkholderia
SS200000115BR_D4	Priestia
SS200000121BL_D3	Kurthia
SS200000121BL_D3	Bifidobacterium
A01890D2	Caulobacter
D00864C5	Methylobacterium
D00864C5	Microbacterium
D02069C2	Bifidobacterium
SS200000726BL_E3	Listeria
D02165D3	Pseudoalteromonas
D02165D5	Chromobacterium
D02173E6	Citrobacter
D02173E6	Providencia
D02165E6	Legionella
D02165E6	Bordetella
D02165E2	Janthinobacterium
D02165D6	Sphingopyxis
B02210F4	Caulobacter
FP200000611TR_E1	Paracoccus
SS200000114BR_A4	Listeria
SS200000114BR_C1	Kitasatospora
SS200000115BR_D4	Rhodococcus
FP200000421BR_D4	Variovorax
SS200000553BL_B1	Francisella
SS200000553BL_B1	Chromobacterium
SS200000553BL_B1	Bifidobacterium
SS200000553BL_B1	Leucobacter
SS200000553BL_B6	Cellulomonas
A01890D1	Variovorax
C01838C4	Campylobacter
A01894F5	Paracoccus
D00864C5	Acinetobacter
D02069C1	Actinomyces
SS200000726BL_E4	Mesorhizobium
D01574E3	Psychrobacter
D02165C6	Variovorax
D02165D5	Pandoraea
D02173F6	Sulfitobacter
D02165E6	Sulfitobacter
D02173E3	Agarivorans
D02165E4	Prevotella
B02210F4	Polynucleobacter
FP200000421BR_E3	Pantoea
FP200000586TR_A1	Leclercia
FP200000611TR_E1	Brevibacillus
FP200000611TR_F1	Myroides
FP200000611TR_F1	Leclercia
FP200000611TR_F1	Cellulophaga
FP200000611TR_F1	Anoxybacillus
FP200000611TR_F1	Skermanella
SS200000114BR_B3	Flavobacterium
SS200000114BR_C1	Pseudonocardia
SS200000115BR_F3	Streptococcus
SS200000115BR_F4	Xanthomonas
SS200000553BL_B1	Skermanella
A01890D1	Polynucleobacter
D00864C5	Bacteroides
SS200000863BR_C4	Lysobacter
SS200000726BL_E3	Paracoccus
D02165D3	Variovorax
D02165D4	Salmonella
D02173E3	Brevibacterium
FP200000421BR_D1	Halomonas
SS200000114BR_B3	Corynebacterium
SS200000114BR_C1	Azospirillum
SS200000115BR_F4	Nocardiopsis
SS200000553BL_B1	Lysinibacillus
SS200000553BL_B6	Aeromonas
SS200000553BL_A2	Yersinia
C01838C2	Lactococcus
A01894F4	Virgibacillus
D00864B2	Serratia
D02069C2	Stutzerimonas
SS200000726BL_E3	Hymenobacter
D02165D3	Dietzia
D02173E6	Comamonas
D02165D4	Saccharopolyspora
D02165D4	Weissella
D02173E3	Comamonas
FP200000421BR_E4	Polaribacter
FP200000586TR_A1	Blautia
FP200000611TR_F1	Vagococcus
SS200000115BR_D4	Klebsiella
SS200000553BL_B6	Empedobacter
A01890D1	Aeromonas
D02069C1	Caulobacter
SS200000726BL_D6	Klebsiella
D02069C2	Comamonas
SS200000726BL_E3	Deinococcus
SS200000726BL_E3	Paraburkholderia
D02165C6	Tsukamurella
D02165C6	Actinocatenispora
D02165D5	Mycolicibacter
D02173F6	Cellulomonas
D02173E6	Pseudonocardia
D02165D4	Parabacteroides
D02165D1	Empedobacter
D02165E4	Paracoccus
D02165E4	Streptococcus
D02165D2	Spirosoma
B02210F4	Sphingopyxis
FP200000421BR_E3	Cupriavidus
FP200000421BR_E3	Roseomonas
SS200000114BR_C1	Legionella
SS200000114BR_C1	Acidovorax
SS200000121BL_D3	Shewanella
SS200000121BL_D3	Xanthomonas
SS200000121BL_D3	Neisseria
SS200000553BL_B1	Stutzerimonas
A01890D1	Agrobacterium
SS200000726BL_E3	Aeromonas
SS200001472BR_A5	Chryseobacterium
D01574E3	Brevundimonas
D02165D5	Marinobacter
D02165D5	Rathayibacter
D02173F6	Pseudoalteromonas
D02165E2	Herbaspirillum
D02165D4	Dietzia
D02165D1	Janthinobacterium
D02172E3	Sphingopyxis
D02165E4	Pseudoalteromonas
D02165E1	Burkholderia
D02165D2	Virgibacillus
FP200000421BR_E3	Priestia
FP200000421BR_E4	Acidovorax
FP200000421BR_E4	Empedobacter
FP200000586TR_A1	Pseudarthrobacter
FP200000611TR_E1	Brevundimonas
FP200000611TR_F1	Acetobacter
FP200000611TR_F1	Bartonella
FP200000611TR_F1	Mycoplasmopsis
SS200000114BR_A4	Cellulomonas
SS200000114BR_B3	Methylobacterium
SS200000114BR_B3	Mesorhizobium
SS200000115BR_F3	Micromonospora
SS200000114BR_A2	Listeria
A01890D1	Deinococcus
A01894F5	Enterobacter
C01838C2	Virgibacillus
SS200000863BR_C2	Enterobacter
A02184A1	Bifidobacterium
SS200000726BL_E4	Paracoccus
D02165C6	Bordetella
D02165C6	Sulfitobacter
D02165C6	Delftia
D02165D5	Providencia
D02165D5	Delftia
D02165D5	Phaeobacter
D02165D5	Kosakonia
D02165D5	Cutibacterium
D02173F6	Achromobacter
D02173F6	Blautia
D02173E4	Klebsiella
D02173E4	Janthinobacterium
D02172E6	Brevundimonas
D02172E6	Polaribacter
D02165E6	Cereibacter
D02165E6	Stutzerimonas
D02165E3	Deinococcus
D02165D1	Sphingobium
D02173E3	Sphingobium
FP200000421BR_E4	Kocuria
FP200000421BR_E4	Pandoraea
FP200000586TR_A1	Francisella
FP200000586TR_A1	Marinobacter
SS200000114BR_C1	Serratia
SS200000114BR_C1	Brevibacterium
SS200000114BR_C1	Devosia
SS200000115BR_D4	Xanthomonas
SS200000115BR_D4	Lactobacillus
SS200000115BR_F4	Roseomonas
SS200000121BL_D3	Serratia
SS200000553BL_B6	Enterobacter
SS200000553BL_B6	Lactococcus
SS200000553BL_C1	Caulobacter
SS200000553BL_C1	Agrobacterium
A01892B6	Serratia
C01838C4	Actinomyces
A01894F5	Rhodococcus
A01890D2	Sphingobium
D00864B2	Bacteroides
SS200000726BL_E1	Listeria
D02165D3	Pectobacterium
D02173F6	Arthrobacter
D02173E4	Acinetobacter
D02173E4	Bacillus
D02165D6	Alteromonas
D02165D4	Nostoc
D02165D1	Xanthomonas
FP200000421BR_E3	Photobacterium
FP200000421BR_E4	Sphingobium
FP200000586TR_A1	Alcaligenes
FP200000586TR_A1	Idiomarina
FP200000611TR_E1	Nocardiopsis
FP200000611TR_F1	Rubrobacter
FP200000611TR_F1	Dickeya
SS200000121BL_D3	Listeria
SS200000115BR_E2	Shewanella
SS200000115BR_E2	Xanthomonas
SS200000553BL_B1	Hydrogenophaga
SS200000553BL_A2	Sphingopyxis
D00864B4	Shewanella
A01892B6	Klebsiella
SS200000863BR_C2	Klebsiella
SS200000863BR_C2	Pasteurella
SS200000726BL_E1	Pasteurella
D02165D5	Alcaligenes
D02173E6	Bifidobacterium
D02173E4	Methylobacterium
D02165D6	Achromobacter
D02165D2	Photobacterium
D02165D2	Sphingobium
FP200000421BR_D1	Bradyrhizobium
FP200000586TR_A1	Leuconostoc
FP200000611TR_E1	Acidovorax
SS200000121BL_D3	Arthrobacter
SS200000114BR_A2	Chryseobacterium
SS200000115BR_E2	Lysobacter
SS200000553BL_B1	Cereibacter
SS200000553BL_B1	Kaistella
A01892B6	Streptococcus
A01894F4	Salmonella
A01894D6	Paraburkholderia
SS200000726BL_D6	Hymenobacter
SS200000726BL_E1	Paraburkholderia
SS200000726BL_E4	Rhodococcus
D02165D3	Agrobacterium
D02173E6	Sulfitobacter
D02173E4	Bordetella
D02165D6	Pseudoalteromonas
D02165D4	Marinobacter
D02165D4	Dactylosporangium
D02165D1	Methylorubrum
D02173F5	Janthinobacterium
D02172E3	Ralstonia
D02165E1	Enterobacter
D02165D2	Pantoea
SS200000114BR_A4	Chryseobacterium
SS200000114BR_B3	Aeromonas
SS200000114BR_C1	Sphingopyxis
SS200000115BR_F3	Bacillus
FP200000421BR_D4	Brevibacterium
FP200000421BR_D4	Janthinobacterium
SS200000553BL_B1	Ralstonia
SS200000553BL_B1	Pectobacterium
A01894F5	Shewanella
A01890D2	Schaalia
D00864C5	Sphingomonas
D00864C5	Burkholderia
A01894F4	Shewanella
SS200000726BL_D6	Shewanella
SS200000726BL_D6	Listeria
SS200000726BL_E1	Serratia
D02069C2	Proteus
SS200000726BL_E3	Methylobacterium
D02165D3	Brevibacterium
D02165C6	Serratia
D02165D5	Komagataeibacter
D02173E6	Sphingopyxis
D02172E6	Paracoccus
D02165E2	Dactylosporangium
D02165D6	Bifidobacterium
D02165D6	Exiguobacterium
D02165D4	Psychrobacter
B02210F4	Spirosoma
B02210F4	Rathayibacter
FP200000421BR_E4	Agrobacterium
FP200000421BR_E4	Rhodanobacter
SS200000114BR_A4	Lysobacter
SS200000114BR_A4	Mesorhizobium
SS200000114BR_B3	Mycolicibacterium
SS200000121BL_D3	Achromobacter
SS200000158BL_E6	Enterobacter
SS200000115BR_E2	Roseomonas
SS200000553BL_B6	Dactylosporangium
A01890D1	Citrobacter
A01892B6	Moraxella
A01894F5	Leclercia
A01894D6	Priestia
SS200000863BR_C2	Yersinia
SS200000726BL_E1	Hymenobacter
SS200000863BR_C4	Rhodococcus
SS200000726BL_E3	Lysobacter
D02165C6	Brevibacterium
D02165D5	Francisella
D02173E6	Erwinia
D02173E6	Kutzneria
D02173E4	Azospirillum
D02172E6	Deinococcus
D02165E6	Providencia
D02165D6	Brucella
D02165D4	Phocaeicola
D02165E4	Aeromonas
FP200000421BR_D3	Hydrogenophaga
FP200000421BR_E4	Legionella
FP200000421BR_E4	Bordetella
FP200000421BR_E4	Cellulosimicrobium
FP200000586TR_A1	Rubrobacter
FP200000611TR_E1	Citrobacter
FP200000611TR_E1	Pantoea
FP200000611TR_E1	Cellulosilyticum
FP200000611TR_F1	Alcaligenes
FP200000611TR_F1	Marinomonas
FP200000611TR_F1	Rheinheimera
FP200000611TR_F1	Ensifer
SS200000114BR_B3	Moraxella
SS200000115BR_D4	Serratia
SS200000115BR_F4	Proteus
A01890D1	Psychrobacter
A01892B6	Rhodococcus
A01894D6	Hymenobacter
SS200000863BR_C2	Xanthomonas
SS200000863BR_C2	Chryseobacterium
A02184A1	Xanthomonas
SS200000726BL_D6	Chryseobacterium
SS200000726BL_E1	Pantoea
SS200000726BL_E3	Lactococcus
D01574E3	Spirosoma
D01574E3	Virgibacillus
D02165D5	Cellulosimicrobium
D02172E6	Actinomyces
D02165E6	Polaribacter
D02165D1	Acidovorax
D02173E3	Paraburkholderia
D02172E3	Stutzerimonas
D02165E1	Brevundimonas
B02210F4	Cellulophaga
FP200000421BR_D1	Mesorhizobium
FP200000586TR_A1	Modestobacter
SS200000114BR_B3	Hymenobacter
SS200000114BR_C1	Citrobacter
SS200000114BR_C1	Sphingobium
SS200000115BR_D4	Sphingopyxis
SS200000115BR_F4	Xanthobacter
SS200000121BL_D3	Hydrogenophaga
SS200000158BL_E6	Cupriavidus
SS200000115BR_E2	Moraxella
SS200000553BL_B1	Neisseria
SS200000553BL_B1	Bordetella
SS200000553BL_B6	Yersinia
A01892C2	Cupriavidus
A02184A1	Paracoccus
A02184A1	Polaribacter
SS200000726BL_D6	Dactylosporangium
SS200000726BL_D6	Brevundimonas
D00864B2	Listeria
SS200000726BL_E1	Brevundimonas
SS200000863BR_C4	Klebsiella
SS200000726BL_E3	Virgibacillus
SS200001472BR_B5	Streptococcus
D02165D5	Mannheimia
D02173F6	Dactylosporangium
D02165E6	Sphingobium
D02165E2	Serratia
D02165E2	Marinobacter
D02165D4	Citrobacter
D02173F5	Mycobacterium
D02172E3	Achromobacter
D02172E3	Yersinia
D02172E3	Virgibacillus
B02210F4	Legionella
B02210F4	Sphingobium
FP200000421BR_D1	Microbacterium
FP200000421BR_E4	Ralstonia
FP200000421BR_E4	Priestia
FP200000611TR_F1	Capnocytophaga
SS200000114BR_A4	Actinomyces
SS200000114BR_C1	Saccharopolyspora
SS200000115BR_D4	Streptococcus
SS200000115BR_D4	Brevibacillus
SS200000114BR_A2	Xanthomonas
FP200000421BR_D4	Neisseria
SS200000115BR_E2	Achromobacter
SS200000553BL_B1	Brevibacterium
SS200000553BL_B6	Deinococcus
SS200000553BL_B6	Diaphorobacter
A01894F5	Megasphaera
C01838C2	Brevibacterium
D02069C1	Photobacterium
SS200000863BR_C2	Stutzerimonas
SS200000726BL_E1	Shewanella
SS200000726BL_E1	Nostoc
SS200000726BL_E4	Klebsiella
D02173F6	Pantoea
D02173E3	Dactylosporangium
